session_name,mode,trial_idx,t_rel_s,tcp_pos_x_m,tcp_pos_y_m,tcp_pos_z_m,tcp_quat_x,tcp_quat_y,tcp_quat_z,tcp_quat_w,joint1_deg,joint2_deg,joint3_deg,joint4_deg,joint5_deg,joint6_deg
P01,freedrive,0,10.87129259109497,-0.3479418456554413,0.015401587821543217,0.2824910581111908,0.010450717660583019,-0.6925697702360221,0.721197224559745,-0.010604675521816992,-81.26017121707639,-85.249723399205,-140.0838330842682,-131.43041485751883,277.34903834336893,179.0742411688528
P01,freedrive,0,10.987688779830933,-0.336370050907135,-0.0012267554411664605,0.2986540198326111,0.02786535774401077,-0.6807544242897136,0.7313562047896452,-0.030249584517241176,-80.82604439343038,-85.29270449899141,-138.29070352146476,-131.43112519719253,274.7524736284969,179.07384501788096
P01,freedrive,0,11.08784818649292,-0.3332616686820984,-0.01607557013630867,0.3123607635498047,0.02706285353647429,-0.67156308239744,0.7397730874977947,-0.03172392367430434,-80.73766174557042,-85.49898474966226,-136.6435624219812,-131.4329283671334,274.7644947614361,179.07335324426072
P01,freedrive,0,11.188345432281494,-0.3305111229419708,-0.03327092528343201,0.32494059205055237,0.025906551109093696,-0.6634197101890786,0.7470908611006426,-0.03253281423687775,-80.73880921735098,-86.11213339277525,-134.76164039996755,-131.43680791458198,274.771844044983,179.07404992355603
P01,freedrive,0,11.304748058319092,-0.3272155225276947,-0.05336729437112808,0.33467742800712585,0.025086920098530592,-0.6573098738135572,0.7524726803951683,-0.03315481090409372,-80.73880921735098,-87.2802521948681,-132.65363911642652,-131.43617953717833,274.77277295071013,179.07316199896394
P01,freedrive,0,11.42129635810852,-0.3232080340385437,-0.07739891856908798,0.34171029925346375,0.024507451739374627,-0.6528995616310257,0.7563009242606871,-0.03362230202837125,-80.73744317951697,-89.03658624795221,-130.2202476208261,-131.43863840527953,274.77225385633324,179.0735581499358
P01,freedrive,0,11.538357973098755,-0.31720930337905884,-0.11322270333766937,0.3457934260368347,0.024081430431651948,-0.6497055458980906,0.7590470013221843,-0.03391810904855789,-80.73951955702466,-92.06448297236695,-126.7060743117195,-131.4384198392261,274.7725543846567,179.07138614977973
P01,freedrive,0,11.654641151428223,-0.312949001789093,-0.1383868306875229,0.3450809121131897,0.02398542891703118,-0.6490282557462128,0.759625560444446,-0.03400044649936224,-80.74039382123843,-94.37950728965107,-124.28837859083175,-131.4381466316593,274.7712156675794,179.07316199896394
P01,freedrive,0,11.754678964614868,-0.3093146085739136,-0.15957365930080414,0.3408646881580353,0.024124726397315124,-0.6501510670393801,0.7586657920508026,-0.033879249928802764,-80.73976544383478,-96.53137204804193,-122.30638063709911,-131.43885697133297,274.77321008281706,179.07316199896394
P01,freedrive,0,11.85807991027832,-0.3075081408023834,-0.16981177031993866,0.3325589895248413,0.024648661112407398,-0.654183336604978,0.7551931836438571,-0.03346432416169845,-80.7411041609121,-97.98770498287205,-121.46402706713978,-131.43953999024998,274.77321008281706,179.07404992355603
P01,freedrive,0,11.971760749816895,-0.307148277759552,-0.17129063606262207,0.3207428753376007,0.025565494653676784,-0.6609343016066984,0.7492925809830817,-0.032754885536217984,-80.74293465160967,-98.94543410829124,-121.5378204309326,-131.44385666980543,274.771161026066,179.07206916869674
P01,freedrive,0,12.071798086166382,-0.30723297595977783,-0.17052215337753296,0.31761372089385986,0.0258374621085153,-0.6628514454667629,0.7475957787465984,-0.03257204928587055,-80.74225163269267,-99.10474144049262,-121.66827704407984,-131.44986723627503,274.76933053536845,179.0722604139935
P01,freedrive,0,12.171912908554077,-0.3081364333629608,-0.16489243507385254,0.3112785220146179,0.026396344974523454,-0.6671327258343311,0.7437778010271888,-0.03212073772503656,-80.74383623658011,-99.09416830765743,-122.33366041264414,-131.45762633117218,274.76952178066523,179.07336690463904
P01,freedrive,0,12.27351450920105,-0.3099420368671417,-0.15345948934555054,0.2991746664047241,0.027502058010734787,-0.6753452404729055,0.736325858332927,-0.03125177316642939,-80.74383623658011,-99.04777766281471,-123.65803409270961,-131.4606042936503,274.7700408750421,179.0735581499358
P01,freedrive,0,12.388574123382568,-0.3156314194202423,-0.11857637763023376,0.2699137330055237,0.03021618516787687,-0.6955293965105613,0.7172756145652414,-0.029009196707426074,-80.75345314293149,-98.52166185142697,-127.50013844424684,-131.3506109272564,274.7688934032616,179.07336690463904
P01,freedrive,0,12.488660097122192,-0.3205854892730713,-0.08824818581342697,0.2526363432407379,-0.03205375764679781,0.7088255327762214,-0.7041179579042692,0.027510399160099702,-80.75460061471205,-97.54948004572402,-130.63234025420962,-131.3512939461734,274.769631063692,179.07316199896394
P01,freedrive,0,12.588708877563477,-0.32558318972587585,-0.05817200616002083,0.2392652928829193,-0.033545034623289005,0.719688209989949,-0.6929903965167231,0.026228255549701655,-80.7605565396683,-96.33231301487108,-133.65002711254797,-131.3469226251046,274.7698223089887,179.07286147064048
P01,freedrive,0,12.705176830291748,-0.3300430476665497,-0.03139021247625351,0.23080028593540192,-0.034584489218177215,0.7270971641434802,-0.6851941445881048,0.025349777557250458,-80.76372574744319,-94.94693208513905,-136.27973190527294,-131.34484624759693,274.7688934032616,179.0724653196686
P01,freedrive,0,12.80521273612976,-0.33279773592948914,-0.01506143156439066,0.2309160977602005,-0.03471047007984606,0.7280024779759824,-0.6842295427482572,0.02524892390134974,-80.76328861533631,-93.53543251202089,-137.8421513382917,-131.34670405905118,274.769111969315,179.07316199896394
P01,freedrive,0,12.905295372009277,-0.3337806761264801,-0.00968917552381754,0.23612229526042938,-0.0342253628147295,0.7247311373449494,-0.6877046729138868,0.025606365523054456,-80.76511910603386,-92.50161507924777,-138.32056510851606,-131.35082949330985,274.7709697807693,179.0726702253437
P01,freedrive,0,13.005398511886597,-0.33389171957969666,-0.009283408522605896,0.2392207235097885,-0.03391104958853008,0.7226269292568283,-0.6899225757096947,0.02583024108969052,-80.76558355889743,-92.13114561866627,-138.33650677003888,-131.35222285190054,274.7735106111405,179.0722604139935
P01,freedrive,0,13.10851526260376,-0.33387982845306396,-0.00932958535850048,0.23918068408966064,-0.03390106184961093,0.7226585146973336,-0.6898905036168526,0.025816315775077377,-80.76443608711686,-92.13934184567029,-138.33240865653687,-131.35328836141105,274.77665249815874,179.0726702253437
P01,freedrive,0,13.222018003463745,-0.3339114189147949,-0.009341072291135788,0.23920157551765442,-0.033837665880182236,0.7226377344775197,-0.6899181213814618,0.025743015877187157,-80.76599337024763,-92.1382216946464,-138.3314934111881,-131.3512939461734,274.78616012148336,179.0715773950765
P01,freedrive,0,13.322132110595703,-0.3338986039161682,-0.009343269281089306,0.23919974267482758,-0.03384660833622189,0.7226344738469784,-0.6899206443020636,0.02575517186625651,-80.76468197392698,-92.13844026069985,-138.3316983168632,-131.35041968195964,274.7857503101332,179.0717823007516
P01,freedrive,0,13.422202825546265,-0.3339037001132965,-0.009338474832475185,0.23919250071048737,-0.03385013651831065,0.7226549849378475,-0.6898987165655154,0.02576241222063277,-80.76558355889743,-92.1389047135634,-138.331288505513,-131.35380745578797,274.7840017817057,179.0724653196686
P01,freedrive,0,13.538881778717041,-0.3338981568813324,-0.009342459961771965,0.23918497562408447,-0.033845576829607774,0.7226549863585381,-0.6898984198985904,0.02577630387857329,-80.76511910603386,-92.14002486458729,-138.331288505513,-131.3526599840074,274.7836739326255,179.07395430090767
P01,freedrive,0,13.638911724090576,-0.3338949978351593,-0.00932222604751587,0.23916907608509064,-0.033867373194710094,0.7226731592011153,-0.6898786844860313,0.02576638692157938,-80.76443608711686,-92.13980629853386,-138.33309167545386,-131.35427190865153,274.7834826873287,179.0717823007516
P01,freedrive,0,13.738970756530762,-0.33389341831207275,-0.0093198511749506,0.23916471004486084,-0.03385944781869596,0.7226784876818713,-0.6898731069484088,0.025776686067175467,-80.76421752106343,-92.14002486458729,-138.33329658112896,-131.35468172000174,274.7834826873287,179.07336690463904
P01,freedrive,0,13.83903193473816,-0.33388710021972656,-0.009349185973405838,0.23919959366321564,-0.03386667347143046,0.7226529666973853,-0.6898993801570389,0.025779515324787776,-80.76421752106343,-92.1389047135634,-138.33022299600248,-131.35468172000174,274.78263574387165,179.0724653196686
P01,freedrive,0,13.939116954803467,-0.3338860273361206,-0.009332156740128994,0.239175945520401,-0.03386451198174221,0.7226692808427381,-0.6898825549153184,0.02577529394577007,-80.76350718138974,-92.13980629853386,-138.33220375086177,-131.354490474705,274.78389249867894,179.0726702253437
P01,freedrive,0,14.039178133010864,-0.33389219641685486,-0.00933100376278162,0.23917442560195923,-0.03387325568825317,0.7226688732204388,-0.6898828025080948,0.025768605529924393,-80.76443608711686,-92.14002486458729,-138.33220375086177,-131.35427190865153,274.7828269891684,179.07138614977973
P01,freedrive,0,14.155879497528076,-0.33389222621917725,-0.009318378753960133,0.2391556203365326,-0.03387753288790053,0.7226770511404074,-0.6898737541375333,0.025775877727451352,-80.76443608711686,-92.14095377031441,-138.33377469437087,-131.35317907838433,274.7818980834413,179.0717823007516
P01,freedrive,0,14.256172180175781,-0.3338748812675476,-0.00932988803833723,0.23916275799274445,-0.033887396528144716,0.7226763756892741,-0.6898736160269393,0.025785544149286244,-80.76263291717598,-92.14092644955772,-138.33268186410368,-131.35427190865153,274.78211664949475,179.0717823007516
P01,freedrive,0,14.372632265090942,-0.33389532566070557,-0.009311825968325138,0.2391623556613922,-0.03386745905175317,0.7226853818951041,-0.6898655750366959,0.02577445230833107,-80.76443608711686,-92.13958773248041,-138.33377469437087,-131.355856512539,274.7828269891684,179.0726702253437
P01,freedrive,0,14.472757577896118,-0.3338935673236847,-0.009325563907623291,0.23917390406131744,-0.033870947225329864,0.7226705085121633,-0.6898812179709042,0.02576820039916887,-80.76443608711686,-92.13958773248041,-138.33268186410368,-131.354490474705,274.78304555522186,179.0715773950765
P01,freedrive,0,14.572765111923218,-0.33387506008148193,-0.009328413754701614,0.23915506899356842,-0.033884432445484246,0.7226859986611953,-0.6898635682574401,0.025788558859124608,-80.76263291717598,-92.14160946847473,-138.33268186410368,-131.35517349362198,274.78211664949475,179.0724653196686
P01,freedrive,0,14.67290472984314,-0.33387720584869385,-0.009327569976449013,0.23916101455688477,-0.03388930376731041,0.7226816781693098,-0.6898681301725189,0.025781196652397052,-80.76285148322943,-92.14092644955772,-138.33268186410368,-131.35517349362198,274.78211664949475,179.07138614977973
P01,freedrive,0,14.772964715957642,-0.3338874280452728,-0.009315121918916702,0.2391621619462967,-0.03387759057635504,0.7226850171503169,-0.6898652675128946,0.025779595081177893,-80.76372574744319,-92.13980629853386,-138.33356978869577,-131.355856512539,274.7823078947915,179.0722604139935
P01,freedrive,0,14.873910903930664,-0.3338843286037445,-0.009311296045780182,0.23916073143482208,-0.03387675061278144,0.72269016492687,-0.6898593901480521,0.02579366415325017,-80.76350718138974,-92.13958773248041,-138.33377469437087,-131.35673077675276,274.78143363057774,179.0735581499358
P01,freedrive,0,14.989323139190674,-0.3338763415813446,-0.009304077364504337,0.23915383219718933,-0.033895551432468134,0.7226883018222132,-0.689860388764098,0.025794457091824954,-80.76263291717598,-92.13958773248041,-138.33493582652977,-131.3554193804321,274.7807506116607,179.07206916869674
P01,freedrive,0,15.089609622955322,-0.3338703513145447,-0.009299756027758121,0.23914919793605804,-0.03390514423882671,0.7226943258141693,-0.6898535379747903,0.025796293799931393,-80.7619225775023,-92.13958773248041,-138.33534563787998,-131.3561023993491,274.780559366364,179.0715773950765
P01,freedrive,0,15.18974256515503,-0.33386707305908203,-0.009278646670281887,0.23911967873573303,-0.03391033705737827,0.7227300239650742,-0.6898156246196834,0.025803207759005055,-80.7612395585853,-92.14073520426098,-138.33698488328076,-131.35929892788067,274.78031347955385,179.0724653196686
P01,freedrive,0,15.306458711624146,-0.33392804861068726,-0.008947634138166904,0.23885053396224976,-0.03395831825264349,0.7230773882715664,-0.6894510119980454,0.02575315993608518,-80.76214114355574,-92.13980629853386,-138.3631718285586,-131.39222043968013,274.78031347955385,179.0717823007516
P01,freedrive,0,15.423144340515137,-0.33441174030303955,-0.0058997273445129395,0.23633721470832825,-0.034216967028052006,0.7249500271560375,-0.6874764671762654,0.025549253858053022,-80.76173133220554,-92.13980629853386,-138.6705713223442,-131.39907794960683,274.7800949135004,179.0735581499358
P01,freedrive,0,15.541256666183472,-0.33596667647361755,0.0038115475326776505,0.22852429747581482,-0.035049797006888234,0.7306989619520534,-0.681345539946903,0.02487556886647234,-80.7619225775023,-92.1389047135634,-139.64664633587404,-131.3947339492947,274.77870155490973,179.0726702253437
P01,freedrive,0,15.65663480758667,-0.33668866753578186,0.008295953273773193,0.22502318024635315,-0.03543437921566656,0.7332914869417408,-0.6785454566607049,0.024577697074513644,-80.76285148322943,-92.1368556568124,-140.09313580191778,-131.39107296789956,274.77594215848507,179.0722604139935
P01,freedrive,0,15.756664276123047,-0.33680400252342224,0.009151972830295563,0.22452476620674133,-0.03554595639634065,0.7336288105444368,-0.6781741390789603,0.024598585478336075,-80.76235970960919,-92.11789505167644,-140.17903226091985,-131.38216640122187,274.766379893647,179.0717823007516
P01,freedrive,0,15.856699466705322,-0.33683064579963684,0.009340662509202957,0.22662575542926788,-0.035383344190801476,0.7321536643246681,-0.6797671412998827,0.024812585089466748,-80.76031065285818,-91.86056084450705,-140.18664109165525,-131.38123749549476,274.7613528744179,179.0708943761595
P01,freedrive,0,15.956783056259155,-0.3373299241065979,0.01221990492194891,0.2313699722290039,-0.034982665635674676,0.7288753236635356,-0.6832849239289677,0.0252722850328904,-80.75804303005374,-91.05927037183783,-140.43330654334108,-131.38055447657774,274.75222774168674,179.0710992818346
P01,freedrive,0,16.05686092376709,-0.3386884331703186,0.020688310265541077,0.23773333430290222,-0.03472190307422704,0.7244005709851206,-0.6880065117764304,0.026177126591051716,-80.75574808649262,-89.54899418984087,-141.19263233374974,-131.38074572187452,274.69318758650115,179.07040260253925
P01,freedrive,0,16.173377990722656,-0.3401789963245392,0.03432561084628105,0.24588848650455475,-0.03647009727584916,0.7180870912685331,-0.694366111111292,0.02960684208706211,-80.75391759579504,-87.30307761985722,-142.40684872288125,-131.38211175970852,274.2621206876033,179.0710992818346
P01,freedrive,0,16.290095329284668,-0.34232330322265625,0.059214141219854355,0.25385427474975586,-0.04184837298650066,0.7102760130575965,-0.7017095142359953,0.03688436774666882,-80.75369902974161,-83.83667678823983,-144.6498282048001,-131.3817019483583,273.21972453723265,179.07019769686417
P01,freedrive,0,16.406906366348267,-0.343768835067749,0.07694820314645767,0.25771063566207886,0.04599131471323717,-0.7051193449751255,0.7063398096357839,-0.04213765105558671,-80.75369902974161,-81.44795771801904,-146.25171247084316,-131.38080036338786,272.4465471231872,179.07217845172346
P01,freedrive,0,16.523559093475342,-0.34582847356796265,0.09236273169517517,0.26211774349212646,0.0471280375513014,-0.6991813321258852,0.712003125935952,-0.04445178894790041,-80.75596665254605,-79.12649167857394,-147.62735355081875,-131.3855541750502,272.15118242271916,179.0713041875097
P01,freedrive,0,16.623750925064087,-0.34715643525123596,0.10030097514390945,0.261218398809433,0.047074816242281714,-0.6986757386438925,0.7124996648346629,-0.04450170240181199,-80.75555684119585,-78.2862477832945,-148.38361941647926,-131.3879037601247,272.15071796985563,179.0713041875097
P01,freedrive,0,16.740359783172607,-0.34900107979774475,0.11166159808635712,0.25257977843284607,0.04771420052777722,-0.7043838001913116,0.7068475582170246,-0.04396983669143296,-80.75757857719017,-78.02838338269078,-149.57063799233578,-131.3841608164595,272.1526850643366,179.0710992818346
P01,freedrive,0,16.840474367141724,-0.350389689207077,0.12049760669469833,0.2445840686559677,-0.048402513383416966,0.7100548012419434,-0.7011341914614525,0.04347667759992349,-80.75509238833229,-78.02927472237747,-150.5028905121508,-131.3785327405834,272.15159223406937,179.07019769686417
P01,freedrive,0,16.94057536125183,-0.3504456877708435,0.12090837955474854,0.24421589076519012,-0.04843326874629357,0.7103162179219189,-0.7008671534944932,0.043477835596734286,-80.75391759579504,-78.02947962805256,-150.54618025111034,-131.37798632544983,272.15071796985563,179.07217845172346
P01,freedrive,0,17.0578510761261,-0.3501932919025421,0.11934240162372589,0.24560628831386566,-0.04832827280939594,0.7093069525645233,-0.7018907042719835,0.043559893795425825,-80.75345314293149,-78.02995688752081,-150.38314363562213,-131.37506300448504,272.1509092151524,179.07040260253925
P01,freedrive,0,17.17396879196167,-0.34983348846435547,0.11711335182189941,0.24760329723358154,-0.04816828623826337,0.7078881198641941,-0.7033244902789293,0.04369081516622918,-80.75277012401449,-78.02995688752081,-150.1490047508741,-131.37683885366926,272.1509092151524,179.07019769686417
P01,freedrive,0,17.274328470230103,-0.34951791167259216,0.11519971489906311,0.24932342767715454,-0.04802858044536267,0.7066556752621074,-0.7045651615732689,0.04380576648675503,-80.75074838802016,-78.03063990643781,-149.94838843457248,-131.37530889129516,272.1522752529864,179.07019769686417
P01,freedrive,0,17.39104461669922,-0.34936344623565674,0.11413706839084625,0.25029200315475464,-0.0479323231280758,0.705971957132277,-0.7052540191850633,0.043850388432516645,-80.75277012401449,-78.03063990643781,-149.83563567175392,-131.3762104762656,272.1529582719034,179.07019769686417
P01,freedrive,0,17.507401943206787,-0.34934455156326294,0.11397181451320648,0.25042977929115295,-0.04788532327719358,0.7058861030285358,-0.7053442372201822,0.04383277753126381,-80.75214174661085,-78.03197862351514,-149.81824601012707,-131.37779508015305,272.15864098929285,179.0710992818346
P01,freedrive,0,17.607516765594482,-0.34936827421188354,0.11398885399103165,0.25041472911834717,-0.04786226548339569,0.7059133085917656,-0.7053203615827605,0.04380401616961363,-80.7548191807655,-78.03244819902058,-149.81892902904406,-131.38074572187452,272.16022559318026,179.0710992818346
P01,freedrive,0,17.707531213760376,-0.34936079382896423,0.1140095442533493,0.25038737058639526,-0.04788175115963583,0.7059373694454435,-0.7052940565290668,0.043818513793915305,-80.75369902974161,-78.03337198210582,-149.82118299147018,-131.3817019483583,272.15864098929285,179.0710992818346
P01,freedrive,0,17.80753254890442,-0.34937751293182373,0.11403416842222214,0.25036802887916565,-0.0478750701518587,0.7059549297760939,-0.7052781190722061,0.04379942397744777,-80.75552952043917,-78.03337198210582,-149.82325936897786,-131.3823849672753,272.1589415176163,179.07040260253925
P01,freedrive,0,17.907675743103027,-0.3493664562702179,0.11402951925992966,0.25037410855293274,-0.04786877045735446,0.7059466962932199,-0.7052856807710413,0.04381724896565558,-80.75369902974161,-78.03266164243215,-149.82325936897786,-131.3817019483583,272.1598157818301,179.0721921121018
P01,freedrive,0,18.024234771728516,-0.34936973452568054,0.1140391156077385,0.25036129355430603,-0.047870516422168906,0.7059608049511097,-0.7052721924951245,0.04380513695191693,-80.75369902974161,-78.03316622265707,-149.82414729356995,-131.38260353332876,272.16069004604384,179.0713041875097
P01,freedrive,0,18.124325037002563,-0.3493703603744507,0.11403089016675949,0.2503693997859955,-0.0478820471711187,0.7059545012421146,-0.7052776308872722,0.04380656463061724,-80.75460061471205,-78.03337112833218,-149.82305446330275,-131.38260353332876,272.1587229515629,179.07040260253925
P01,freedrive,0,18.224390983581543,-0.34936589002609253,0.1140255481004715,0.2503720223903656,-0.047872530819046875,0.7059470813553793,-0.7052856486308215,0.043807453180961214,-80.75350778444485,-78.03337198210582,-149.82305446330275,-131.3812921370081,272.16049880074706,179.0710992818346
P01,freedrive,0,18.324453115463257,-0.3493767976760864,0.11403131484985352,0.2503693997859955,-0.04786940984397578,0.7059512657454493,-0.7052826208476481,0.04379217651430457,-80.75501042606224,-78.03337198210582,-149.82325936897786,-131.3817019483583,272.16049880074706,179.07019769686417
P01,freedrive,0,18.441179752349854,-0.3493712246417999,0.11403387784957886,0.2503603994846344,-0.047881659646722134,0.7059518176442029,-0.7052804905227174,0.04380419525977805,-80.75460061471205,-78.03425990669793,-149.82394238789485,-131.38039055203765,272.1589415176163,179.07019769686417
P01,freedrive,0,18.54119896888733,-0.349381685256958,0.11404123157262802,0.25036168098449707,-0.047860675578062006,0.7059615404559502,-0.7052723915383989,0.043800831772703934,-80.75572076573593,-78.03337198210582,-149.82394238789485,-131.38260353332876,272.1598157818301,179.0717823007516
P01,freedrive,0,18.641213178634644,-0.34937939047813416,0.11404690891504288,0.2503650188446045,-0.04786513573764472,0.7059516056983167,-0.7052823051661875,0.043796452050983425,-80.75501042606224,-78.03204180276497,-149.82483031248697,-131.38148338230488,272.16049880074706,179.0708943761595
P01,freedrive,0,18.741295099258423,-0.34936755895614624,0.11404255777597427,0.2503504753112793,-0.04787390238266037,0.7059688467358894,-0.7052631277518208,0.043817776561261956,-80.75369902974161,-78.03425905292428,-149.82462540681186,-131.3823849672753,272.1594059704799,179.0721921121018
P01,freedrive,0,18.858166694641113,-0.34937939047813416,0.11402838677167892,0.2503730356693268,-0.04786158145251687,0.7059490923609788,-0.7052850965953331,0.04379589633842416,-80.75552952043917,-78.03337198210582,-149.82283589724932,-131.3817019483583,272.16030755545034,179.0710992818346
P01,freedrive,0,18.95824933052063,-0.34937232732772827,0.11403471231460571,0.2503608465194702,-0.047868416244969667,0.7059583742349003,-0.7052743513238606,0.043811847011081394,-80.75460061471205,-78.03405500102282,-149.82373748221977,-131.3817019483583,272.1594059704799,179.0719872064267
P01,freedrive,0,19.074965000152588,-0.3493785262107849,0.11404842883348465,0.2503463625907898,-0.04785744122650526,0.7059688004288159,-0.7052654656172563,0.04379887153825904,-80.75460061471205,-78.03425905292428,-149.82530842572885,-131.38148338230488,272.16137306496086,179.0719872064267
P01,freedrive,0,19.17503309249878,-0.3493683934211731,0.11402291059494019,0.25036144256591797,-0.047861936397090486,0.70596002003741,-0.7052735533583965,0.04380525181210047,-80.75369902974161,-78.03514612374273,-149.82283589724932,-131.3817019483583,272.16137306496086,179.0719872064267
P01,freedrive,0,19.27504014968872,-0.34937605261802673,0.11404198408126831,0.25035181641578674,-0.04786390401977087,0.7059655135385517,-0.7052685564325368,0.043795019052408374,-80.75438204865861,-78.03425819915063,-149.82462540681186,-131.3817019483583,272.16137306496086,179.0710992818346
P01,freedrive,0,19.391838312149048,-0.3493789732456207,0.1140439435839653,0.25035902857780457,-0.047865443543973006,0.7059543819137976,-0.7052798957448908,0.0437901658951277,-80.7548191807655,-78.03316793020437,-149.82483031248697,-131.38080036338786,272.1611818196641,179.07040260253925
P01,freedrive,0,19.49189281463623,-0.3493790328502655,0.11403823643922806,0.25035765767097473,-0.04787586286406285,0.7059646888429567,-0.7052686854016194,0.043793164463881526,-80.75552952043917,-78.03425905292428,-149.82373748221977,-131.38260353332876,272.1594059704799,179.06999279118907
P01,freedrive,0,19.608294010162354,-0.3493686318397522,0.11403455585241318,0.25036704540252686,-0.04787219589334996,0.7059542390800796,-0.7052786204455167,0.04380562438412945,-80.75369902974161,-78.03296473207656,-149.82373748221977,-131.38216640122187,272.16049880074706,179.0710992818346
P01,freedrive,0,19.708540201187134,-0.34937524795532227,0.11403855681419373,0.25036346912384033,-0.04786717596519126,0.7059584970118701,-0.7052750701438312,0.0437996506318576,-80.75460061471205,-78.03316878397801,-149.82394238789485,-131.3823849672753,272.16049880074706,179.0710992818346
P01,freedrive,0,19.825119495391846,-0.3493761122226715,0.11404459178447723,0.25035005807876587,-0.04786809896536104,0.7059664115717293,-0.7052671298806602,0.043798930853092465,-80.75460061471205,-78.03425819915063,-149.82483031248697,-131.3817019483583,272.16049880074706,179.0710992818346
P01,freedrive,0,19.92514681816101,-0.3493766784667969,0.11404760926961899,0.25035354495048523,-0.047868761416708844,0.7059721240265889,-0.705261398253402,0.043798423618586775,-80.75460061471205,-78.03337198210582,-149.82462540681186,-131.38372368435265,272.16049880074706,179.0710992818346
P01,freedrive,0,20.025259017944336,-0.3493823707103729,0.11404505372047424,0.2503512501716614,-0.04785577958536349,0.7059677251603834,-0.7052665957230592,0.04379982133932979,-80.75552952043917,-78.03425819915063,-149.82462540681186,-131.38197515592512,272.16049880074706,179.0721921121018
P01,freedrive,0,20.126044511795044,-0.34936901926994324,0.11405159533023834,0.2503437399864197,-0.04788126739768371,0.7059739744486738,-0.7052579438594684,0.043810549604514776,-80.75369902974161,-78.03405500102282,-149.82551333140395,-131.38260353332876,272.1594059704799,179.0710992818346
P01,freedrive,0,20.242279291152954,-0.3493727743625641,0.11403302848339081,0.25035369396209717,-0.04787230450246372,0.7059648571963422,-0.7052684961374523,0.043797388294143494,-80.75438204865861,-78.03514270864815,-149.82373748221977,-131.3817019483583,272.16049880074706,179.07060750821435
P01,freedrive,0,20.358917713165283,-0.3493778705596924,0.11403507739305496,0.2503603398799896,-0.04786492050478973,0.7059600818578676,-0.7052743304324235,0.043788480692979914,-80.7548191807655,-78.03405500102282,-149.82373748221977,-131.38192051441175,272.16137306496086,179.07040260253925
P01,freedrive,0,20.47567892074585,-0.3493763506412506,0.11404385417699814,0.2503499984741211,-0.04786884429356124,0.7059707070902047,-0.7052633191634706,0.04379023999796892,-80.75438204865861,-78.03425734537699,-149.82462540681186,-131.38260353332876,272.16137306496086,179.07040260253925
P01,freedrive,0,20.57579278945923,-0.3493737280368805,0.11402937024831772,0.25036531686782837,-0.047872734707185324,0.705958093426177,-0.7052754414629733,0.043794100823520886,-80.75460061471205,-78.03405500102282,-149.82305446330275,-131.3823849672753,272.16049880074706,179.07019769686417
P01,freedrive,0,20.692368268966675,-0.34937912225723267,0.11402693390846252,0.2503693997859955,-0.04786733575154438,0.7059504444687713,-0.7052837069071264,0.04379019175267147,-80.75552952043917,-78.03405500102282,-149.82283589724932,-131.3812921370081,272.16030755545034,179.07019769686417
P01,freedrive,0,20.809075832366943,-0.3493749797344208,0.11402598023414612,0.2503681182861328,-0.047861792380792086,0.7059588466772679,-0.7052754198169373,0.04379426709333585,-80.75460061471205,-78.03405500102282,-149.82263099157421,-131.3827947786255,272.16137306496086,179.0710992818346
P01,freedrive,0,20.909138441085815,-0.349379301071167,0.11405093222856522,0.25033730268478394,-0.04786334119799565,0.7059838673005735,-0.7052504917615218,0.04379067881207683,-80.75460061471205,-78.03514100110085,-149.82530842572885,-131.383095306949,272.1615916310143,179.0710992818346
P01,freedrive,0,21.009172201156616,-0.34938228130340576,0.11404727399349213,0.25034406781196594,-0.047860921174369325,0.7059798397116379,-0.7052542724159659,0.043797367319251344,-80.75552952043917,-78.03493951052035,-149.82462540681186,-131.38331387300244,272.16030755545034,179.0717823007516
P01,freedrive,0,21.1099693775177,-0.34937795996665955,0.11404678225517273,0.2503557801246643,-0.047863612290801695,0.7059642447857618,-0.7052698506962283,0.04379494721385923,-80.75460061471205,-78.0331721990726,-149.82483031248697,-131.3823849672753,272.1611818196641,179.0710992818346
P01,freedrive,0,21.225747108459473,-0.34937700629234314,0.11403600126504898,0.2503589689731598,-0.04786791669358592,0.7059640313303277,-0.7052703524719801,0.04378560200907222,-80.75460061471205,-78.03405500102282,-149.82373748221977,-131.38260353332876,272.1615916310143,179.06999279118907
P01,freedrive,0,21.325870513916016,-0.34937989711761475,0.11404768377542496,0.2503480911254883,-0.04785389673001787,0.7059761656554056,-0.7052586449644952,0.0437938557001808,-80.75460061471205,-78.03405585479648,-149.82483031248697,-131.38331387300244,272.16208340463453,179.0719872064267
P01,freedrive,0,21.425960302352905,-0.34937089681625366,0.11404041200876236,0.25035360455513,-0.047870187141970826,0.7059624524287327,-0.705270919366189,0.04379944337742848,-80.75369902974161,-78.03405500102282,-149.82462540681186,-131.38148338230488,272.1611818196641,179.0708943761595
P01,freedrive,0,21.54255199432373,-0.34938302636146545,0.11404933780431747,0.2503436207771301,-0.04786698969906978,0.7059794778235199,-0.7052547449360083,0.04378895904706131,-80.75552952043917,-78.03473801993982,-149.82483031248697,-131.38331387300244,272.16049880074706,179.07060750821435
